emotion,centroid,spread,entropy,energy,mfcc
cry,2420.9210684,12520125748.1,2.67741789826,25566886.2293,553.810311257,179.955987059,-43.1535394143,6.24002807077,-18.2095951594,-9.67724415611,-14.864953737,-8.87978487852,-16.7539059371,-19.9005451523,-31.2459937581,-5.66304771072,4.84293143519,-16.9617042063,-6.84706782743,-24.8097008197,-17.7194987669,11.7735083494,26.8864918346,15.2288794899
cry,1914.1433645,9154095229.22,4.52779135448,72665011.2427,670.944981803,211.992318141,-71.9043984001,25.1574944327,1.12286057298,-13.8787917937,2.32002618613,-10.2508987719,-12.207520143,-22.7461269912,-41.6141016915,5.45440562696,13.8028681219,-14.0117863745,2.88455474102,-12.6071600909,-12.222935454,11.1537688093,14.9660414523,9.89744802633
cry,2502.73801917,44226296645.6,2.90797464335,1327719374.89,754.507409414,212.373212481,-61.7618389709,3.60089454174,8.09777151262,-13.63872386,-0.648831535859,-26.3730889836,-17.8825143229,-31.356827244,-41.199705764,10.3785980518,8.51126627501,-4.14994387448,14.3209532891,-13.3545126967,-18.9343498641,8.20056285862,6.30342772548,5.9512352156
cry,2499.12734579,95596929929.6,3.31102824,3534456014.68,823.623510453,195.883478488,-71.2721512634,27.2754822919,-0.947402928329,-15.2423745047,-1.59744430118,-27.3899708397,-7.18125019101,-21.2238448629,-35.1554357163,2.79386997781,0.926207958914,-8.49581135718,4.0169772533,-10.8304933722,-3.92985712595,13.9499870852,8.93332051716,10.8692335612
cry,2395.54052717,156167083915.0,3.07824596728,6184549743.66,877.926215399,180.36999643,-77.1898799521,46.6137150076,-12.9573548845,-24.0855761704,4.95256455158,-22.2288377527,-14.0417524922,-9.87135801731,-29.4115829516,-8.49834608122,-0.703535692935,-10.6803738222,-1.3769219421,-7.39120471041,-1.53927977138,11.9371832968,3.87967957034,5.88592774263
cry,2981.50774302,211216545145.0,3.21874699849,8186744688.21,913.178040903,194.676485339,-103.843692224,48.7005216909,-16.1353242,-15.8467209448,17.39287757,-26.2113496146,-15.3760356543,-6.68042814114,-19.4481722632,-4.78822660454,-2.17753576386,-8.91423532939,3.62393353639,-5.56090160469,-0.403155773342,10.6237448391,4.40358939172,11.7677546617
cry,2926.81451959,167744615694.0,3.98166645398,6433541838.93,905.034104962,188.773801311,-112.101430337,49.6759116715,-15.7119105582,-18.4246008796,14.380555285,-28.232927798,-14.5357947807,-6.53782956098,-18.4313155989,-6.71154366203,-9.82447142733,-14.1920640145,3.07912199412,-7.87680403513,-5.90547264168,7.4199215663,3.75689427013,11.597629743
cry,2894.78781426,47417108238.5,2.54237575249,1297168740.48,773.924694511,176.872160349,-72.8440629891,40.8592973752,4.30532516509,-18.1854260868,-0.0633711415525,-18.3564951609,-6.26151377102,-25.021733386,-40.20317179,5.27955800141,-3.63934133167,-25.013611505,-11.609561687,-19.863203654,-12.7036045859,1.86723833457,1.99720587679,15.4894559782
cry,2746.35665565,36449774913.0,1.65406938909,901240026.88,710.240059524,207.685758818,-54.205961422,25.7999129341,16.7933891894,-11.9645208143,2.31611254586,-7.97288585509,13.969273538,-32.4384740709,-52.471853047,19.359309241,-6.43422326454,-39.8351832131,-9.31403672803,-21.4536399348,-15.4857066743,5.54481015668,6.76881324571,21.4796349713
cry,2153.25204869,20996237480.5,2.11677888674,479254470.955,713.607956983,191.573674942,-60.8786467872,34.3719885304,5.61611952326,-16.8178891392,-0.933101867544,-5.90672562277,10.9617145881,-36.5515251475,-50.3077325067,16.5859896449,-0.386166721129,-26.8286201245,-6.0442464835,-18.0881563797,-21.0278624064,-10.4212768637,-0.667203866148,11.4565861165
cry,2263.72948113,26720423309.6,2.44281672432,707884558.848,710.073729423,196.605466019,-53.453216049,34.6635617818,17.6244646846,-12.8027792242,-12.1185072634,-14.3928135971,3.5868742691,-42.6511575098,-48.6486885548,20.7805264543,6.79289681966,-17.7053784352,-0.609915895623,-19.1518316647,-20.3591715377,-5.08118270464,0.482482122334,14.7523163414
cry,2297.40256748,21660610729.6,1.94472954182,461793838.763,706.480915251,208.102832706,-44.2105951326,46.0066749801,11.305750255,-15.7168259869,-5.52138868648,-10.3610015819,3.2433585995,-38.4795620753,-46.7604843302,15.7201264172,5.26758636139,-16.7019363251,3.88434712831,-11.7278168995,-14.8000850981,-1.89906627445,-0.376699903084,11.0220776682
cry,2379.08412261,31141921618.0,2.41923146987,810268091.008,696.868729827,208.103426263,-40.3965105948,44.1500921495,26.1012691539,-19.5357721116,-7.0904709504,-23.005103313,-6.71372668815,-32.3256292272,-42.84547805,22.7164749209,8.4430089106,-19.5891019822,-1.14860842375,-21.1122906555,-18.3923889264,2.59671163332,5.39223739794,22.0905404428
cry,1730.83072522,56288003398.1,0.888113413215,2147795156.14,687.361270693,189.158603146,-19.1463408314,18.9374823038,12.8805129534,-29.207552793,-23.1269748459,-16.7084354455,-8.19481704599,-38.5036112312,-43.2539165448,10.8335214003,1.18146082236,-22.8133000913,-7.38736875243,-16.9089531712,-14.4840513109,2.33171674514,8.75158995666,23.4208573642
cry,2403.52339317,19033651032.4,2.02088609374,302345881.131,620.72970119,209.794821633,-19.0413243965,11.8007755679,2.00413175416,-26.1302049702,-21.1401817447,-16.666833646,-3.19104477423,-33.4230322938,-42.2034278265,5.16470052398,-2.76912674597,-22.7270161162,-9.14478288973,-14.3989986706,-8.61448566105,1.12460730186,7.30458059705,18.1935707106
cry,2008.58618402,8901691586.21,1.18742296,29980410.5387,539.27583827,202.431590889,1.36383517638,27.8358114427,4.4411257565,-1.67457163339,-17.3757561761,8.29118721423,-14.4444150064,-35.2157473405,-23.1938290098,-0.762021378305,-1.73757507885,-15.43267458,-0.494464572245,-0.79317550582,6.74120030562,-0.790553542056,5.00849275993,8.17984269693
cry,1688.53546337,5882182495.68,1.89374053736,3190662.48533,474.792667143,174.888890307,-1.96611316686,27.5392581229,-1.1879252509,5.62525416915,-20.3807706604,8.46449908234,-15.3539522995,-28.1004975934,-20.9670134566,-6.51461161259,-1.4762230613,-21.6248951684,-4.50633047378,-8.05162887803,2.67865762232,-2.36703493327,2.22628021864,4.0390083126
cry,2687.27816523,14806926781.7,2.35491789094,995371.562667,449.899279265,151.953078373,-7.07955336626,23.5266928458,-4.71476870402,8.21214519929,-17.6313174265,7.84476726203,-11.4588310723,-24.8692238219,-23.4832689549,-10.1456244332,-4.48364580495,-21.5961945834,-0.0821489518398,-4.78243957741,0.800301717197,0.582761757627,-0.18184522383,0.444192003483
cry,3226.18252538,21317372854.0,4.06153333274,231450.709333,448.7322544,151.612057276,-6.22088844751,22.3518971667,-5.2943845218,11.1267266473,-15.5883899332,10.3787605711,-4.32623119235,-13.5394058396,-13.641960119,-0.444349857535,3.09129728032,-19.7080768268,1.42466091319,0.614267127195,4.36051560864,0.413300298301,-0.177939185112,-3.25771985803
cry,3181.81083071,20732830291.0,4.97814807112,158136.874667,449.539048477,148.917352108,-9.32139624654,25.9238690024,0.871755427181,17.3486636535,-10.7973416903,10.9030644464,0.956408181398,-7.33194928954,-15.9955727708,-8.94225660346,7.25644470807,-9.76776208167,-3.20411307662,-9.5983971531,-3.40584263739,-4.44058034031,0.831581821124,-0.456936562435
cry,3307.046632,22413575087.5,5.40558691592,151347.114667,456.270840463,139.872832708,-23.4991404845,27.3980183537,0.0538222461558,10.6072020716,-13.7103981337,18.6420472315,2.63479169444,-12.930791042,-20.808101157,-8.97251840488,4.69012509645,-17.1937938359,-2.90103025169,-5.14896728427,2.11317430581,-4.31254288787,0.137548426243,0.401148672332
cry,3147.83991332,20296140271.8,5.06302838768,176803.925333,458.10129208,146.01818474,-24.5446235969,30.1238694167,-0.326605720651,3.9164393228,-15.6767871031,20.3872971269,-2.15537472935,-17.2976629618,-16.9009287834,-0.93337489142,8.49957226016,-16.2519014611,-2.19120853394,-8.23672656666,-0.843204746115,-4.10020160957,-9.77105527854,-10.7241782608
cry,3310.10373062,22437151339.6,5.93086847397,98961.4506667,453.261357559,140.503322606,-25.8538110038,22.4934259227,-7.48606984216,-2.37179172895,-23.7881238353,16.0890314352,2.50487359462,-14.4888544149,-13.3382677539,4.21823543505,5.37375373411,-14.1080960574,2.43559962828,-7.56778128004,-0.196815489727,0.272786484741,-4.42702979709,-6.68356994517
cry,2912.93599749,17392514544.4,4.79452076107,202593.92,450.026778684,146.170064605,-12.3002936316,24.0780448473,-7.96156221235,0.835543658784,-17.1993624097,24.2488296026,3.52610117688,-16.2776275499,-14.63925818,-1.08186591688,-10.7114974593,-27.4445448808,5.29121352609,-1.08835648334,3.92497112421,3.25367563375,-3.62900128014,-9.96916388388
cry,3061.75926972,19216251230.2,4.30189714726,253083.136,462.251365303,144.659430706,-30.3757938668,18.8533286613,-11.6727018979,-3.72991559792,-15.3640263887,26.7907522781,10.6111689201,-2.66159620778,-5.21821764175,-1.70584160952,0.123606975352,-25.5949682123,-8.30660261636,-5.87789184966,6.51831482542,1.56867329516,-4.9784810022,-11.4523129383
cry,2991.78808963,18331394018.1,5.08334965823,188254.037333,466.074068932,146.680008282,-28.4221818434,26.1007299983,1.73061901777,6.01679069423,-10.3401621996,21.7525308701,1.36026050872,-8.01459632859,-7.47558313917,-0.49156808419,5.71803265174,-15.0070351085,-0.809836760582,-5.02539991093,-0.0147065021682,-2.00553173637,-2.29149317244,-4.854940233
cry,3155.01204169,20377607106.6,5.33097062725,156986.410667,455.817141988,139.620748661,-29.1682502124,21.4571941902,1.8237025317,13.4459197739,-7.49834870644,19.6426332672,-6.16068411631,-14.685899176,-11.9674176212,-3.71115979548,3.8270250446,-12.7975495814,2.45517956621,-4.54853637366,-2.48907649319,-4.06416623642,-3.58185582672,-5.17027609085
cry,3149.7337689,20334279012.5,5.82596706897,149648.213333,466.263586814,142.364121403,-36.5011466685,25.7039300224,1.01878163942,11.0377862972,-5.20102952132,16.9810769066,-2.30368758106,-9.86775285924,-12.2387912375,-11.5018401023,-0.71049549598,-16.5247515331,-0.255376943662,-13.4190799891,-5.64071711832,2.69335092438,-1.72801538922,-5.5372192448
cry,2338.4983743,11279207136.3,5.6658678392,8312184.064,599.128416805,190.78350309,-69.1786012773,34.3511580398,-3.10654524412,-10.9625052567,4.01685280755,8.6000893105,-8.42633972345,-14.2771754885,-24.3890759081,13.0956749837,17.1964024143,-17.7665801652,-0.369373682808,-20.2986918748,-11.5023182556,14.2456003789,3.11804005301,-15.0999670482
cry,2241.57098205,11361572551.6,4.9152487007,41617949.5253,662.307143497,214.450415656,-97.6450186572,35.6987236493,-5.12187120659,-15.8562165561,12.2735862966,-5.26213824808,-18.1704628989,-6.99616942424,-30.5279793164,0.690698712195,14.423605337,-25.9566288768,-4.78433436208,-18.8223707745,-19.6120156791,6.30105212517,3.66378938477,-13.1070920162
cry,2622.78008689,14508125769.6,5.84562439202,16707614.72,638.451715082,194.777720751,-97.3670216305,35.6822585742,-16.4058302372,-5.43023965718,12.223941225,-15.0991762047,-16.3328083004,-10.9196043039,-56.5915114016,-7.74159220298,24.081279128,-20.5890635934,-11.6535019725,-16.5342697025,-10.2528116696,-1.79113000341,-0.632127674555,-8.2342455664
